white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result,rating_diff,avg_rating,higher_rated_won
1314,1407,Slav Defense,D10,Blitz,28,white,-93,1360.5,False
1025,1262,Slav Defense,D10,Rapid,31,black,-237,1143.5,True
1277,1389,Queen's Gambit,D06,Blitz,61,draw,-112,1333.0,False
1484,1492,Pirc Defense,B07,Blitz,32,black,-8,1488.0,True
1850,1675,King's Indian Defense,E60,Bullet,43,white,175,1762.5,True
1189,1344,Pirc Defense,B07,Classical,38,black,-155,1266.5,True
1475,1488,Italian Game,C50,Blitz,33,white,-13,1481.5,False
1703,1602,Italian Game,C50,Bullet,69,white,101,1652.5,True
786,1143,Slav Defense,D10,Bullet,32,black,-357,964.5,True
1810,1655,Scandinavian Defense,B01,Blitz,51,white,155,1732.5,True
1145,1322,Ruy Lopez,C60,Classical,43,black,-177,1233.5,True
1600,1550,Slav Defense,D10,Rapid,29,white,50,1575.0,True
1574,1537,Italian Game,C50,Rapid,55,black,37,1555.5,False
1825,1662,Scandinavian Defense,B01,Classical,39,black,163,1743.5,False
1665,1582,Ruy Lopez,C60,Rapid,30,white,83,1623.5,True
787,1144,Sicilian Defense,B20,Blitz,31,black,-357,965.5,True
1265,1383,London System,D02,Blitz,40,black,-118,1324.0,True
1541,1520,Slav Defense,D10,Bullet,21,white,21,1530.5,True
1442,1471,Italian Game,C50,Bullet,40,draw,-29,1456.5,False
1643,1571,Italian Game,C50,Blitz,61,black,72,1607.0,False
1737,1619,English Opening,A10,Bullet,57,white,118,1678.0,True
1683,1592,Sicilian Defense,B20,Classical,61,white,91,1637.5,True
1436,1468,Scandinavian Defense,B01,Classical,51,black,-32,1452.0,True
946,1223,Slav Defense,D10,Blitz,54,black,-277,1084.5,True
1363,1431,London System,D02,Rapid,57,black,-68,1397.0,True
1625,1563,Ruy Lopez,C60,Blitz,64,white,62,1594.0,True
1173,1337,Ruy Lopez,C60,Bullet,41,black,-164,1255.0,True
1689,1594,Scandinavian Defense,B01,Blitz,69,black,95,1641.5,False
1773,1637,Sicilian Defense,B20,Bullet,45,white,136,1705.0,True
1538,1519,King's Indian Defense,E60,Blitz,41,black,19,1528.5,False
600,1060,Caro-Kann Defense,B10,Bullet,52,black,-460,830.0,True
1117,1309,Scandinavian Defense,B01,Bullet,50,draw,-192,1213.0,False
2066,1783,Ruy Lopez,C60,Bullet,24,white,283,1924.5,True
1336,1418,London System,D02,Classical,34,white,-82,1377.0,False
905,1203,Scandinavian Defense,B01,Bullet,23,black,-298,1054.0,True
1871,1686,Ruy Lopez,C60,Blitz,60,white,185,1778.5,True
1504,1502,French Defense,C00,Blitz,63,black,2,1503.0,False
1831,1665,Sicilian Defense,B20,Blitz,32,white,166,1748.0,True
1583,1541,Caro-Kann Defense,B10,Blitz,33,white,42,1562.0,True
1638,1569,Queen's Gambit,D06,Bullet,35,white,69,1603.5,True
1609,1555,Italian Game,C50,Blitz,37,white,54,1582.0,True
1709,1604,King's Indian Defense,E60,Blitz,27,draw,105,1656.5,False
2183,1841,King's Indian Defense,E60,Blitz,25,white,342,2012.0,True
1791,1645,Italian Game,C50,Blitz,33,black,146,1718.0,False
1026,1263,Ruy Lopez,C60,Blitz,29,black,-237,1144.5,True
1634,1567,Sicilian Defense,B20,Blitz,34,black,67,1600.5,False
1842,1671,Scandinavian Defense,B01,Bullet,60,black,171,1756.5,False
1861,1681,French Defense,C00,Blitz,68,white,180,1771.0,True
1372,1436,Sicilian Defense,B20,Bullet,66,draw,-64,1404.0,False
1849,1674,Ruy Lopez,C60,Blitz,56,white,175,1761.5,True
1778,1639,Pirc Defense,B07,Blitz,27,white,139,1708.5,True
2272,1886,Queen's Gambit,D06,Bullet,69,white,386,2079.0,True
1275,1388,Scandinavian Defense,B01,Bullet,46,black,-113,1331.5,True
1348,1424,Caro-Kann Defense,B10,Blitz,39,white,-76,1386.0,False
1408,1454,Ruy Lopez,C60,Blitz,40,white,-46,1431.0,False
1353,1427,Queen's Gambit,D06,Rapid,56,black,-74,1390.0,True
1233,1367,Sicilian Defense,B20,Classical,68,draw,-134,1300.0,False
671,1085,Scandinavian Defense,B01,Classical,43,black,-414,878.0,True
1370,1435,French Defense,C00,Blitz,55,draw,-65,1402.5,False
1611,1556,Caro-Kann Defense,B10,Bullet,66,white,55,1583.5,True
1352,1426,Italian Game,C50,Blitz,43,black,-74,1389.0,True
2081,1791,London System,D02,Blitz,59,draw,290,1936.0,False
1504,1502,Ruy Lopez,C60,Blitz,48,black,2,1503.0,False
1887,1693,King's Indian Defense,E60,Blitz,22,white,194,1790.0,True
1578,1539,Slav Defense,D10,Bullet,30,white,39,1558.5,True
1748,1624,Scandinavian Defense,B01,Bullet,24,white,124,1686.0,True
1584,1542,English Opening,A10,Bullet,41,white,42,1563.0,True
1911,1706,Slav Defense,D10,Bullet,24,white,205,1808.5,True
1517,1509,Ruy Lopez,C60,Classical,24,white,8,1513.0,True
1649,1575,Pirc Defense,B07,Bullet,59,black,74,1612.0,False
1610,1555,King's Indian Defense,E60,Blitz,43,black,55,1582.5,False
1414,1457,French Defense,C00,Classical,63,black,-43,1435.5,True
1621,1560,Queen's Gambit,D06,Blitz,34,white,61,1590.5,True
2170,1835,Scandinavian Defense,B01,Blitz,34,white,335,2002.5,True
1419,1460,Pirc Defense,B07,Blitz,36,white,-41,1439.5,False
1626,1563,Scandinavian Defense,B01,Blitz,31,white,63,1594.5,True
1877,1688,Sicilian Defense,B20,Blitz,64,white,189,1782.5,True
1842,1671,Caro-Kann Defense,B10,Rapid,28,white,171,1756.5,True
1504,1502,Scandinavian Defense,B01,Rapid,26,black,2,1503.0,False
785,1143,French Defense,C00,Rapid,24,black,-358,964.0,True
1655,1577,London System,D02,Classical,61,white,78,1616.0,True
834,1167,Scandinavian Defense,B01,Blitz,49,black,-333,1000.5,True
1941,1721,Sicilian Defense,B20,Rapid,54,white,220,1831.0,True
1551,1526,King's Indian Defense,E60,Blitz,22,white,25,1538.5,True
1800,1650,Ruy Lopez,C60,Blitz,67,white,150,1725.0,True
1229,1364,Caro-Kann Defense,B10,Rapid,59,black,-135,1296.5,True
1034,1267,French Defense,C00,Rapid,61,black,-233,1150.5,True
1578,1539,London System,D02,Rapid,43,white,39,1558.5,True
1490,1495,Slav Defense,D10,Blitz,45,black,-5,1492.5,True
1353,1427,Caro-Kann Defense,B10,Blitz,36,draw,-74,1390.0,False
1525,1512,King's Indian Defense,E60,Bullet,56,black,13,1518.5,False
2330,1915,English Opening,A10,Blitz,60,white,415,2122.5,True
1750,1625,English Opening,A10,Rapid,62,white,125,1687.5,True
1815,1658,English Opening,A10,Rapid,35,white,157,1736.5,True
1753,1626,London System,D02,Blitz,56,white,127,1689.5,True
1944,1722,Pirc Defense,B07,Blitz,43,white,222,1833.0,True
1443,1472,London System,D02,Blitz,53,white,-29,1457.5,False
884,1192,Italian Game,C50,Bullet,30,black,-308,1038.0,True
1443,1471,Caro-Kann Defense,B10,Bullet,29,black,-28,1457.0,True
1744,1622,Caro-Kann Defense,B10,Classical,48,black,122,1683.0,False
1209,1354,King's Indian Defense,E60,Blitz,66,draw,-145,1281.5,False
1447,1473,King's Indian Defense,E60,Classical,29,draw,-26,1460.0,False
1292,1396,Scandinavian Defense,B01,Bullet,52,black,-104,1344.0,True
1951,1726,Caro-Kann Defense,B10,Rapid,52,white,225,1838.5,True
1725,1613,Queen's Gambit,D06,Blitz,52,white,112,1669.0,True
1695,1597,Caro-Kann Defense,B10,Blitz,35,white,98,1646.0,True
1686,1593,Slav Defense,D10,Blitz,35,black,93,1639.5,False
1489,1495,Queen's Gambit,D06,Rapid,25,black,-6,1492.0,True
1559,1529,Sicilian Defense,B20,Classical,64,black,30,1544.0,False
1144,1322,Pirc Defense,B07,Blitz,40,black,-178,1233.0,True
844,1172,Ruy Lopez,C60,Bullet,63,white,-328,1008.0,False
1545,1522,English Opening,A10,Bullet,49,black,23,1533.5,False
1597,1548,London System,D02,Rapid,47,black,49,1572.5,False
1863,1682,Queen's Gambit,D06,Blitz,54,white,181,1772.5,True
1971,1735,French Defense,C00,Blitz,54,white,236,1853.0,True
1971,1736,Queen's Gambit,D06,Blitz,28,white,235,1853.5,True
1201,1351,Italian Game,C50,Blitz,48,white,-150,1276.0,False
1394,1447,Italian Game,C50,Rapid,51,black,-53,1420.5,True
1644,1572,Ruy Lopez,C60,Rapid,37,black,72,1608.0,False
2260,1880,Caro-Kann Defense,B10,Rapid,45,black,380,2070.0,False
1944,1722,King's Indian Defense,E60,Rapid,44,white,222,1833.0,True
1836,1668,Sicilian Defense,B20,Rapid,25,white,168,1752.0,True
1384,1442,Slav Defense,D10,Blitz,50,black,-58,1413.0,True
1235,1367,Scandinavian Defense,B01,Classical,31,white,-132,1301.0,False
1737,1619,Sicilian Defense,B20,Bullet,51,black,118,1678.0,False
1170,1335,Slav Defense,D10,Blitz,55,black,-165,1252.5,True
1428,1464,Sicilian Defense,B20,Rapid,51,black,-36,1446.0,True
1466,1483,King's Indian Defense,E60,Blitz,63,black,-17,1474.5,True
1978,1739,Caro-Kann Defense,B10,Bullet,42,white,239,1858.5,True
1394,1447,King's Indian Defense,E60,Blitz,65,black,-53,1420.5,True
768,1134,Pirc Defense,B07,Blitz,53,white,-366,951.0,False
1651,1575,Pirc Defense,B07,Classical,32,black,76,1613.0,False
1290,1395,Queen's Gambit,D06,Blitz,30,black,-105,1342.5,True
1513,1507,King's Indian Defense,E60,Bullet,22,white,6,1510.0,True
1474,1487,Pirc Defense,B07,Blitz,24,white,-13,1480.5,False
1418,1459,Scandinavian Defense,B01,Blitz,60,white,-41,1438.5,False
1737,1618,Slav Defense,D10,Bullet,52,white,119,1677.5,True
1040,1270,Caro-Kann Defense,B10,Blitz,20,black,-230,1155.0,True
1345,1423,Queen's Gambit,D06,Blitz,59,draw,-78,1384.0,False
1705,1602,King's Indian Defense,E60,Bullet,38,white,103,1653.5,True
1316,1408,London System,D02,Blitz,33,white,-92,1362.0,False
1017,1258,Pirc Defense,B07,Blitz,62,black,-241,1137.5,True
1701,1601,Scandinavian Defense,B01,Rapid,46,white,100,1651.0,True
1837,1669,Scandinavian Defense,B01,Blitz,66,white,168,1753.0,True
1487,1494,King's Indian Defense,E60,Bullet,50,white,-7,1490.5,False
912,1206,Queen's Gambit,D06,Classical,30,black,-294,1059.0,True
1712,1606,Caro-Kann Defense,B10,Blitz,40,white,106,1659.0,True
1002,1251,Caro-Kann Defense,B10,Bullet,57,black,-249,1126.5,True
1593,1547,London System,D02,Rapid,56,white,46,1570.0,True
1234,1367,King's Indian Defense,E60,Bullet,56,black,-133,1300.5,True
1152,1326,London System,D02,Rapid,66,black,-174,1239.0,True
1367,1433,Sicilian Defense,B20,Rapid,40,black,-66,1400.0,True
1445,1472,London System,D02,Classical,46,draw,-27,1458.5,False
1307,1404,King's Indian Defense,E60,Classical,62,black,-97,1355.5,True
1677,1589,Pirc Defense,B07,Bullet,30,black,88,1633.0,False
1366,1433,Caro-Kann Defense,B10,Rapid,57,white,-67,1399.5,False
1794,1647,Caro-Kann Defense,B10,Blitz,63,black,147,1720.5,False
1584,1542,Italian Game,C50,Blitz,53,black,42,1563.0,False
1291,1396,London System,D02,Blitz,40,white,-105,1343.5,False
1240,1370,Scandinavian Defense,B01,Bullet,59,white,-130,1305.0,False
1006,1253,Slav Defense,D10,Bullet,62,white,-247,1129.5,False
1587,1543,Italian Game,C50,Bullet,51,white,44,1565.0,True
1394,1447,Ruy Lopez,C60,Bullet,61,black,-53,1420.5,True
788,1144,Slav Defense,D10,Bullet,56,white,-356,966.0,False
1339,1419,Sicilian Defense,B20,Classical,68,white,-80,1379.0,False
1230,1365,King's Indian Defense,E60,Blitz,67,black,-135,1297.5,True
1973,1737,French Defense,C00,Rapid,20,white,236,1855.0,True
989,1244,Pirc Defense,B07,Rapid,59,black,-255,1116.5,True
1068,1284,Slav Defense,D10,Rapid,49,draw,-216,1176.0,False
1833,1667,Slav Defense,D10,Blitz,60,black,166,1750.0,False
1907,1703,Queen's Gambit,D06,Rapid,35,white,204,1805.0,True
1277,1389,English Opening,A10,Rapid,31,white,-112,1333.0,False
1310,1405,Scandinavian Defense,B01,Rapid,20,black,-95,1357.5,True
1685,1593,Pirc Defense,B07,Classical,27,white,92,1639.0,True
802,1151,Sicilian Defense,B20,Blitz,24,black,-349,976.5,True
942,1221,Pirc Defense,B07,Blitz,67,black,-279,1081.5,True
1416,1458,French Defense,C00,Rapid,57,white,-42,1437.0,False
1965,1733,Italian Game,C50,Blitz,33,black,232,1849.0,False
1369,1434,English Opening,A10,Rapid,40,black,-65,1401.5,True
1530,1515,London System,D02,Bullet,65,white,15,1522.5,True
1840,1670,Italian Game,C50,Bullet,68,white,170,1755.0,True
2132,1816,Sicilian Defense,B20,Blitz,47,white,316,1974.0,True
1327,1414,Slav Defense,D10,Bullet,23,black,-87,1370.5,True
1495,1498,Pirc Defense,B07,Classical,29,white,-3,1496.5,False
2047,1774,Italian Game,C50,Bullet,59,white,273,1910.5,True
1043,1271,Slav Defense,D10,Rapid,33,white,-228,1157.0,False
1808,1654,Slav Defense,D10,Bullet,55,black,154,1731.0,False
1195,1348,Pirc Defense,B07,Classical,68,black,-153,1271.5,True
1531,1516,Ruy Lopez,C60,Blitz,43,draw,15,1523.5,False
1427,1463,King's Indian Defense,E60,Bullet,62,black,-36,1445.0,True
1213,1357,Pirc Defense,B07,Bullet,78,draw,-144,1285.0,False
1205,1352,Slav Defense,D10,Blitz,29,black,-147,1278.5,True
1583,1542,English Opening,A10,Classical,23,white,41,1562.5,True
1799,1650,Ruy Lopez,C60,Classical,43,draw,149,1724.5,False
1461,1480,Italian Game,C50,Blitz,55,black,-19,1470.5,True
1521,1510,Queen's Gambit,D06,Blitz,20,white,11,1515.5,True
1671,1585,Sicilian Defense,B20,Bullet,56,black,86,1628.0,False
1209,1355,Ruy Lopez,C60,Blitz,67,black,-146,1282.0,True
1722,1611,Sicilian Defense,B20,Blitz,37,draw,111,1666.5,False
1746,1623,London System,D02,Bullet,48,draw,123,1684.5,False
2281,1890,English Opening,A10,Blitz,47,white,391,2085.5,True
1387,1443,King's Indian Defense,E60,Rapid,69,black,-56,1415.0,True
1363,1432,London System,D02,Bullet,43,draw,-69,1397.5,False
1731,1616,French Defense,C00,Bullet,56,white,115,1673.5,True
1746,1623,French Defense,C00,Bullet,36,black,123,1684.5,False
1339,1419,Ruy Lopez,C60,Bullet,59,white,-80,1379.0,False
1379,1439,Caro-Kann Defense,B10,Bullet,56,black,-60,1409.0,True
1662,1581,Ruy Lopez,C60,Blitz,45,white,81,1621.5,True
1252,1376,English Opening,A10,Bullet,41,white,-124,1314.0,False
1377,1439,Pirc Defense,B07,Rapid,69,black,-62,1408.0,True
1527,1514,King's Indian Defense,E60,Rapid,66,draw,13,1520.5,False
1799,1650,Queen's Gambit,D06,Classical,56,black,149,1724.5,False
1319,1410,Scandinavian Defense,B01,Blitz,20,black,-91,1364.5,True
947,1223,London System,D02,Bullet,41,black,-276,1085.0,True
925,1212,Caro-Kann Defense,B10,Bullet,44,black,-287,1068.5,True
1122,1311,Queen's Gambit,D06,Bullet,67,black,-189,1216.5,True
1106,1303,Scandinavian Defense,B01,Classical,65,black,-197,1204.5,True
1454,1477,Ruy Lopez,C60,Classical,59,draw,-23,1465.5,False
1143,1321,Pirc Defense,B07,Blitz,55,black,-178,1232.0,True
1289,1394,Queen's Gambit,D06,Blitz,28,black,-105,1341.5,True
1268,1384,French Defense,C00,Blitz,24,black,-116,1326.0,True
1368,1434,Scandinavian Defense,B01,Bullet,61,black,-66,1401.0,True
1897,1699,Sicilian Defense,B20,Classical,24,white,198,1798.0,True
1699,1600,Ruy Lopez,C60,Bullet,67,white,99,1649.5,True
1505,1503,Italian Game,C50,Blitz,78,draw,2,1504.0,False
1362,1431,French Defense,C00,Blitz,41,black,-69,1396.5,True
1370,1435,King's Indian Defense,E60,Bullet,56,white,-65,1402.5,False
1598,1549,Ruy Lopez,C60,Blitz,86,draw,49,1573.5,False
1675,1587,French Defense,C00,Rapid,37,black,88,1631.0,False
1228,1364,London System,D02,Bullet,44,white,-136,1296.0,False
1511,1506,Pirc Defense,B07,Blitz,34,draw,5,1508.5,False
891,1196,Sicilian Defense,B20,Blitz,44,black,-305,1043.5,True
1564,1532,English Opening,A10,Bullet,64,white,32,1548.0,True
1729,1615,Sicilian Defense,B20,Bullet,48,white,114,1672.0,True
1416,1458,King's Indian Defense,E60,Bullet,47,white,-42,1437.0,False
2045,1773,Slav Defense,D10,Bullet,52,white,272,1909.0,True
1236,1368,London System,D02,Blitz,36,black,-132,1302.0,True
1565,1532,Ruy Lopez,C60,Rapid,20,white,33,1548.5,True
1489,1494,Queen's Gambit,D06,Rapid,66,black,-5,1491.5,True
1470,1485,London System,D02,Classical,54,black,-15,1477.5,True
1466,1483,London System,D02,Blitz,32,black,-17,1474.5,True
1532,1516,Queen's Gambit,D06,Rapid,37,draw,16,1524.0,False
1754,1627,Sicilian Defense,B20,Blitz,65,white,127,1690.5,True
1913,1706,Caro-Kann Defense,B10,Bullet,57,white,207,1809.5,True
1499,1499,English Opening,A10,Blitz,55,white,0,1499.0,False
1745,1623,Caro-Kann Defense,B10,Blitz,29,black,122,1684.0,False
1289,1394,Pirc Defense,B07,Rapid,48,white,-105,1341.5,False
1730,1615,London System,D02,Blitz,27,black,115,1672.5,False
1271,1385,London System,D02,Bullet,52,black,-114,1328.0,True
1827,1663,Sicilian Defense,B20,Classical,51,black,164,1745.0,False
2163,1831,Slav Defense,D10,Bullet,37,white,332,1997.0,True
1463,1481,London System,D02,Classical,35,draw,-18,1472.0,False
842,1171,French Defense,C00,Rapid,65,black,-329,1006.5,True
1336,1418,English Opening,A10,Rapid,42,black,-82,1377.0,True
1870,1685,London System,D02,Rapid,45,black,185,1777.5,False
1666,1583,Slav Defense,D10,Bullet,21,white,83,1624.5,True
1575,1538,King's Indian Defense,E60,Blitz,31,black,37,1556.5,False
1803,1652,Sicilian Defense,B20,Rapid,64,draw,151,1727.5,False
1645,1572,English Opening,A10,Rapid,43,white,73,1608.5,True
1865,1682,Scandinavian Defense,B01,Bullet,52,white,183,1773.5,True
1776,1638,Sicilian Defense,B20,Bullet,67,white,138,1707.0,True
1957,1729,London System,D02,Blitz,66,white,228,1843.0,True
1608,1554,Ruy Lopez,C60,Blitz,41,draw,54,1581.0,False
1772,1636,Slav Defense,D10,Blitz,67,white,136,1704.0,True
1408,1454,King's Indian Defense,E60,Rapid,50,white,-46,1431.0,False
1320,1410,Queen's Gambit,D06,Rapid,55,white,-90,1365.0,False
2012,1756,Sicilian Defense,B20,Blitz,76,draw,256,1884.0,False
1565,1533,Sicilian Defense,B20,Bullet,66,white,32,1549.0,True
1741,1620,Scandinavian Defense,B01,Blitz,56,black,121,1680.5,False
1537,1518,French Defense,C00,Blitz,58,black,19,1527.5,False
1324,1412,Slav Defense,D10,Bullet,51,black,-88,1368.0,True
1503,1501,Ruy Lopez,C60,Bullet,63,draw,2,1502.0,False
1931,1716,Pirc Defense,B07,Blitz,34,white,215,1823.5,True
1667,1584,Pirc Defense,B07,Bullet,35,black,83,1625.5,False
987,1244,Italian Game,C50,Blitz,30,black,-257,1115.5,True
1435,1467,English Opening,A10,Bullet,59,white,-32,1451.0,False
2035,1768,Pirc Defense,B07,Bullet,36,white,267,1901.5,True
1436,1468,Queen's Gambit,D06,Bullet,42,white,-32,1452.0,False
960,1230,Sicilian Defense,B20,Blitz,45,black,-270,1095.0,True
2068,1784,Slav Defense,D10,Blitz,58,white,284,1926.0,True
1705,1603,Caro-Kann Defense,B10,Blitz,21,white,102,1654.0,True
1479,1490,Sicilian Defense,B20,Bullet,67,white,-11,1484.5,False
1389,1445,Slav Defense,D10,Classical,48,draw,-56,1417.0,False
1825,1663,Scandinavian Defense,B01,Blitz,26,white,162,1744.0,True
1337,1418,Sicilian Defense,B20,Blitz,53,white,-81,1377.5,False
1844,1672,Queen's Gambit,D06,Blitz,23,white,172,1758.0,True
1663,1582,Sicilian Defense,B20,Rapid,55,black,81,1622.5,False
1573,1536,Pirc Defense,B07,Rapid,27,white,37,1554.5,True
1544,1522,Sicilian Defense,B20,Blitz,52,black,22,1533.0,False
1448,1474,London System,D02,Blitz,49,black,-26,1461.0,True
1814,1657,King's Indian Defense,E60,Bullet,35,white,157,1735.5,True
1240,1370,King's Indian Defense,E60,Blitz,23,black,-130,1305.0,True
1013,1256,London System,D02,Blitz,35,black,-243,1134.5,True
1684,1592,Slav Defense,D10,Bullet,56,black,92,1638.0,False
1689,1594,Italian Game,C50,Classical,65,black,95,1641.5,False
1644,1572,Sicilian Defense,B20,Rapid,21,white,72,1608.0,True
1622,1561,Italian Game,C50,Bullet,30,black,61,1591.5,False
1404,1452,Scandinavian Defense,B01,Classical,62,white,-48,1428.0,False
1736,1618,King's Indian Defense,E60,Blitz,29,black,118,1677.0,False
1486,1493,Italian Game,C50,Blitz,42,white,-7,1489.5,False
1354,1427,Ruy Lopez,C60,Rapid,21,white,-73,1390.5,False
1406,1453,King's Indian Defense,E60,Blitz,56,black,-47,1429.5,True
2106,1803,Scandinavian Defense,B01,Blitz,30,white,303,1954.5,True
980,1240,French Defense,C00,Blitz,62,black,-260,1110.0,True
1650,1575,Pirc Defense,B07,Bullet,55,white,75,1612.5,True
996,1248,Pirc Defense,B07,Blitz,46,black,-252,1122.0,True
1468,1484,London System,D02,Blitz,25,white,-16,1476.0,False
1370,1435,Caro-Kann Defense,B10,Blitz,36,black,-65,1402.5,True
874,1187,Slav Defense,D10,Bullet,65,black,-313,1030.5,True
1617,1559,Scandinavian Defense,B01,Bullet,44,white,58,1588.0,True
1386,1443,King's Indian Defense,E60,Rapid,23,white,-57,1414.5,False
870,1185,Caro-Kann Defense,B10,Bullet,48,white,-315,1027.5,False
1752,1626,London System,D02,Blitz,44,draw,126,1689.0,False
1931,1716,King's Indian Defense,E60,Rapid,65,white,215,1823.5,True
1947,1723,Ruy Lopez,C60,Rapid,21,black,224,1835.0,False
1608,1554,Pirc Defense,B07,Bullet,56,white,54,1581.0,True
1514,1507,Sicilian Defense,B20,Rapid,57,black,7,1510.5,False
1898,1699,Scandinavian Defense,B01,Rapid,67,white,199,1798.5,True
2005,1753,English Opening,A10,Blitz,56,white,252,1879.0,True
1840,1670,English Opening,A10,Rapid,48,white,170,1755.0,True
1218,1359,Sicilian Defense,B20,Rapid,50,black,-141,1288.5,True
1560,1530,Caro-Kann Defense,B10,Blitz,35,black,30,1545.0,False
1632,1566,Slav Defense,D10,Blitz,41,black,66,1599.0,False
957,1228,Ruy Lopez,C60,Rapid,20,white,-271,1092.5,False
1641,1571,Scandinavian Defense,B01,Classical,59,draw,70,1606.0,False
2182,1841,Slav Defense,D10,Blitz,50,white,341,2011.5,True
1692,1596,Pirc Defense,B07,Rapid,51,white,96,1644.0,True
1942,1721,King's Indian Defense,E60,Rapid,63,white,221,1831.5,True
1555,1528,Queen's Gambit,D06,Rapid,41,white,27,1541.5,True
1478,1489,Scandinavian Defense,B01,Classical,52,black,-11,1483.5,True
1614,1557,Caro-Kann Defense,B10,Bullet,29,white,57,1585.5,True
1255,1377,English Opening,A10,Bullet,68,white,-122,1316.0,False
1211,1356,Scandinavian Defense,B01,Blitz,67,black,-145,1283.5,True
1880,1690,Scandinavian Defense,B01,Blitz,48,draw,190,1785.0,False
1912,1706,Ruy Lopez,C60,Blitz,47,white,206,1809.0,True
1203,1352,London System,D02,Rapid,39,black,-149,1277.5,True
1790,1645,King's Indian Defense,E60,Classical,46,white,145,1717.5,True
1474,1487,Pirc Defense,B07,Blitz,27,black,-13,1480.5,True
1602,1551,English Opening,A10,Rapid,64,black,51,1576.5,False
1638,1569,Slav Defense,D10,Bullet,78,draw,69,1603.5,False
1798,1649,Pirc Defense,B07,Blitz,67,white,149,1723.5,True
1525,1513,Pirc Defense,B07,Bullet,30,black,12,1519.0,False
1923,1711,Scandinavian Defense,B01,Blitz,69,white,212,1817.0,True
1593,1547,English Opening,A10,Blitz,51,black,46,1570.0,False
1687,1593,Italian Game,C50,Rapid,61,draw,94,1640.0,False
1250,1375,French Defense,C00,Blitz,69,black,-125,1312.5,True
2148,1824,Caro-Kann Defense,B10,Blitz,35,white,324,1986.0,True
1641,1571,London System,D02,Bullet,52,draw,70,1606.0,False
1714,1607,English Opening,A10,Bullet,45,white,107,1660.5,True
1018,1259,Caro-Kann Defense,B10,Classical,60,black,-241,1138.5,True
1253,1376,Italian Game,C50,Classical,27,black,-123,1314.5,True
1871,1685,Scandinavian Defense,B01,Blitz,23,white,186,1778.0,True
1586,1543,Caro-Kann Defense,B10,Bullet,40,white,43,1564.5,True
926,1213,Sicilian Defense,B20,Blitz,62,black,-287,1069.5,True
1811,1655,Queen's Gambit,D06,Blitz,55,black,156,1733.0,False
1337,1419,Slav Defense,D10,Blitz,63,draw,-82,1378.0,False
1923,1711,Italian Game,C50,Bullet,24,white,212,1817.0,True
1474,1487,French Defense,C00,Blitz,36,white,-13,1480.5,False
1561,1530,King's Indian Defense,E60,Bullet,25,white,31,1545.5,True
1854,1677,Italian Game,C50,Blitz,49,white,177,1765.5,True
1231,1366,Italian Game,C50,Bullet,58,black,-135,1298.5,True
1202,1351,Pirc Defense,B07,Blitz,58,white,-149,1276.5,False
1441,1470,English Opening,A10,Blitz,31,white,-29,1455.5,False
1748,1624,Ruy Lopez,C60,Bullet,46,white,124,1686.0,True
1101,1301,Ruy Lopez,C60,Blitz,37,black,-200,1201.0,True
1000,1250,Caro-Kann Defense,B10,Blitz,61,white,-250,1125.0,False
1747,1623,Scandinavian Defense,B01,Rapid,52,black,124,1685.0,False
1319,1409,Scandinavian Defense,B01,Classical,55,white,-90,1364.0,False
1382,1441,Ruy Lopez,C60,Bullet,67,white,-59,1411.5,False
943,1222,Scandinavian Defense,B01,Rapid,35,black,-279,1082.5,True
1296,1398,Slav Defense,D10,Rapid,77,draw,-102,1347.0,False
1498,1499,Ruy Lopez,C60,Blitz,39,white,-1,1498.5,False
1779,1639,Sicilian Defense,B20,Blitz,38,white,140,1709.0,True
1269,1385,Pirc Defense,B07,Blitz,41,white,-116,1327.0,False
1997,1748,King's Indian Defense,E60,Bullet,35,draw,249,1872.5,False
1295,1398,London System,D02,Classical,37,black,-103,1346.5,True
1295,1397,Queen's Gambit,D06,Blitz,33,draw,-102,1346.0,False
1961,1730,Queen's Gambit,D06,Blitz,26,white,231,1845.5,True
1563,1531,Ruy Lopez,C60,Blitz,52,black,32,1547.0,False
1334,1417,Ruy Lopez,C60,Bullet,32,white,-83,1375.5,False
1453,1476,Caro-Kann Defense,B10,Bullet,33,black,-23,1464.5,True
1906,1703,Italian Game,C50,Blitz,65,white,203,1804.5,True
1940,1720,Slav Defense,D10,Blitz,60,white,220,1830.0,True
1255,1378,King's Indian Defense,E60,Rapid,26,black,-123,1316.5,True
1487,1493,Slav Defense,D10,Blitz,43,black,-6,1490.0,True
1527,1513,King's Indian Defense,E60,Blitz,44,black,14,1520.0,False
1204,1352,Queen's Gambit,D06,Rapid,43,white,-148,1278.0,False
1483,1491,King's Indian Defense,E60,Bullet,53,black,-8,1487.0,True
1502,1501,Italian Game,C50,Blitz,44,white,1,1501.5,True
1842,1671,London System,D02,Rapid,34,white,171,1756.5,True
1862,1681,Scandinavian Defense,B01,Bullet,57,black,181,1771.5,False
1401,1450,Italian Game,C50,Bullet,37,black,-49,1425.5,True
1436,1468,King's Indian Defense,E60,Bullet,65,white,-32,1452.0,False
1699,1599,King's Indian Defense,E60,Bullet,52,black,100,1649.0,False
1324,1412,Ruy Lopez,C60,Blitz,29,white,-88,1368.0,False
1677,1589,Italian Game,C50,Bullet,43,black,88,1633.0,False
