white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result
1544,1522,Italian Game,C50,Bullet,56,black
1495,1498,Slav Defense,D10,Blitz,64,draw
1585,1543,London System,D02,Blitz,51,white
1825,1662,Pirc Defense,B07,Bullet,20,black
970,1235,Caro-Kann Defense,B10,Blitz,44,black
1792,1646,Queen's Gambit,D06,Blitz,57,white
1502,1501,King's Indian Defense,E60,Bullet,51,white
1439,1470,Italian Game,C50,Blitz,47,black
1059,1280,Slav Defense,D10,Bullet,37,black
1651,1576,English Opening,A10,Blitz,53,white
776,1138,Caro-Kann Defense,B10,Bullet,28,white
1695,1598,King's Indian Defense,E60,Blitz,27,black
1052,1276,Scandinavian Defense,B01,Blitz,38,black
1516,1508,King's Indian Defense,E60,Blitz,37,white
1464,1482,Slav Defense,D10,Blitz,43,draw
1851,1676,Pirc Defense,B07,Classical,23,white
1446,1473,Pirc Defense,B07,Blitz,56,black
1292,1396,English Opening,A10,Rapid,29,black
1348,1424,Scandinavian Defense,B01,Bullet,62,black
1882,1691,Queen's Gambit,D06,Blitz,51,white
1661,1581,Sicilian Defense,B20,Bullet,29,white
1384,1442,French Defense,C00,Blitz,25,white
1429,1464,Slav Defense,D10,Blitz,61,black
1030,1265,Italian Game,C50,Rapid,20,black
1617,1559,King's Indian Defense,E60,Blitz,61,draw
972,1236,Ruy Lopez,C60,Blitz,28,black
1726,1613,Caro-Kann Defense,B10,Bullet,56,black
1539,1520,Italian Game,C50,Bullet,42,white
2216,1858,Scandinavian Defense,B01,Rapid,42,white
1170,1335,London System,D02,Bullet,23,white
1469,1484,London System,D02,Bullet,34,white
2039,1769,Scandinavian Defense,B01,Classical,22,black
1857,1678,Ruy Lopez,C60,Classical,28,white
1291,1395,King's Indian Defense,E60,Blitz,32,white
1567,1533,Italian Game,C50,Blitz,31,black
1501,1501,French Defense,C00,Rapid,21,black
1585,1543,King's Indian Defense,E60,Bullet,33,white
1290,1395,Scandinavian Defense,B01,Blitz,56,black
1473,1486,Italian Game,C50,Blitz,29,black
1021,1261,London System,D02,Classical,35,white
1541,1521,Caro-Kann Defense,B10,Classical,40,black
1635,1567,Slav Defense,D10,Blitz,67,white
1432,1466,King's Indian Defense,E60,Bullet,39,black
1015,1257,King's Indian Defense,E60,Blitz,52,black
1797,1649,Scandinavian Defense,B01,Bullet,39,black
1609,1554,London System,D02,Rapid,52,white
1282,1391,Italian Game,C50,Bullet,47,white
1416,1458,King's Indian Defense,E60,Bullet,63,black
1050,1275,Sicilian Defense,B20,Rapid,47,black
1192,1346,Caro-Kann Defense,B10,Blitz,35,black
1339,1420,London System,D02,Rapid,57,black
1869,1685,Slav Defense,D10,Bullet,36,white
1308,1404,Queen's Gambit,D06,Rapid,35,white
1692,1596,French Defense,C00,Bullet,45,white
1339,1420,King's Indian Defense,E60,Bullet,64,white
1574,1537,French Defense,C00,Blitz,23,black
1458,1479,Ruy Lopez,C60,Bullet,20,white
1762,1631,Queen's Gambit,D06,Blitz,62,white
1340,1420,French Defense,C00,Bullet,31,black
1028,1264,King's Indian Defense,E60,Bullet,69,black
1085,1292,Pirc Defense,B07,Rapid,59,black
1340,1420,King's Indian Defense,E60,Bullet,50,black
1125,1312,French Defense,C00,Blitz,46,black
1623,1561,English Opening,A10,Rapid,34,black
1360,1430,London System,D02,Bullet,32,black
2212,1856,Caro-Kann Defense,B10,Rapid,49,black
979,1240,Caro-Kann Defense,B10,Bullet,58,black
1561,1530,Ruy Lopez,C60,Blitz,71,draw
1162,1331,Slav Defense,D10,Bullet,42,black
1352,1426,Slav Defense,D10,Rapid,52,black
1542,1521,Ruy Lopez,C60,Blitz,20,white
802,1151,French Defense,C00,Blitz,67,black
1571,1535,Queen's Gambit,D06,Classical,49,white
2071,1786,Pirc Defense,B07,Blitz,58,white
1364,1432,Sicilian Defense,B20,Rapid,23,white
1578,1539,Ruy Lopez,C60,Rapid,30,draw
1807,1653,Queen's Gambit,D06,Classical,58,white
1451,1476,King's Indian Defense,E60,Classical,59,white
1326,1413,Ruy Lopez,C60,Classical,45,white
817,1158,King's Indian Defense,E60,Bullet,69,black
1692,1596,Scandinavian Defense,B01,Rapid,25,white
1466,1483,London System,D02,Rapid,62,white
1196,1348,Italian Game,C50,Blitz,22,black
1538,1519,Italian Game,C50,Bullet,33,black
1325,1413,Italian Game,C50,Classical,56,black
1341,1420,Slav Defense,D10,Bullet,34,white
1682,1591,English Opening,A10,Blitz,24,white
1098,1299,King's Indian Defense,E60,Blitz,28,draw
1814,1657,London System,D02,Bullet,64,white
1081,1291,English Opening,A10,Rapid,40,black
1301,1400,Ruy Lopez,C60,Bullet,73,draw
2077,1789,King's Indian Defense,E60,Blitz,71,draw
1838,1669,Scandinavian Defense,B01,Rapid,69,white
1529,1514,Sicilian Defense,B20,Blitz,57,white
1218,1359,English Opening,A10,Rapid,36,white
1341,1420,Caro-Kann Defense,B10,Bullet,52,black
1522,1511,Sicilian Defense,B20,Rapid,29,black
1511,1505,Queen's Gambit,D06,Classical,63,white
1473,1487,Caro-Kann Defense,B10,Bullet,25,white
1491,1496,French Defense,C00,Blitz,50,white
1436,1468,Queen's Gambit,D06,Blitz,22,white
1067,1283,English Opening,A10,Blitz,44,white
1345,1422,French Defense,C00,Rapid,26,white
1774,1637,Caro-Kann Defense,B10,Blitz,56,white
1089,1294,London System,D02,Blitz,33,white
1443,1471,Italian Game,C50,Bullet,46,black
1254,1377,French Defense,C00,Blitz,21,black
1533,1516,Sicilian Defense,B20,Rapid,68,black
1383,1441,Pirc Defense,B07,Bullet,45,white
1943,1721,Ruy Lopez,C60,Blitz,54,white
1652,1576,London System,D02,Bullet,27,white
1106,1303,Ruy Lopez,C60,Rapid,58,black
1701,1600,Queen's Gambit,D06,Blitz,66,black
1268,1384,English Opening,A10,Blitz,26,black
1327,1414,London System,D02,Bullet,36,black
1594,1547,Ruy Lopez,C60,Blitz,30,black
1352,1426,Ruy Lopez,C60,Classical,27,white
1768,1634,Slav Defense,D10,Blitz,44,white
1268,1384,Queen's Gambit,D06,Blitz,66,draw
1314,1407,Ruy Lopez,C60,Rapid,53,white
1303,1401,Scandinavian Defense,B01,Blitz,52,white
1330,1415,Italian Game,C50,Blitz,37,black
1830,1665,Slav Defense,D10,Blitz,52,white
1689,1595,Slav Defense,D10,Bullet,63,white
2013,1757,Slav Defense,D10,Rapid,39,white
2180,1840,Queen's Gambit,D06,Rapid,28,white
1191,1346,Italian Game,C50,Classical,58,black
1521,1510,Caro-Kann Defense,B10,Rapid,42,white
1147,1323,French Defense,C00,Blitz,24,black
1267,1384,Pirc Defense,B07,Bullet,28,white
1311,1406,English Opening,A10,Blitz,53,white
1183,1342,Pirc Defense,B07,Classical,37,black
1184,1342,London System,D02,Rapid,57,black
1457,1479,Scandinavian Defense,B01,Blitz,68,white
1135,1318,Italian Game,C50,Blitz,48,black
1753,1627,Sicilian Defense,B20,Rapid,50,white
1225,1363,Sicilian Defense,B20,Classical,56,black
2343,1922,English Opening,A10,Rapid,69,white
1365,1433,Ruy Lopez,C60,Blitz,65,black
1522,1511,Pirc Defense,B07,Bullet,24,black
1111,1305,Italian Game,C50,Blitz,25,black
2012,1756,Pirc Defense,B07,Blitz,69,black
1836,1668,Scandinavian Defense,B01,Classical,34,white
1589,1544,Italian Game,C50,Blitz,61,black
1096,1298,Sicilian Defense,B20,Blitz,66,black
1563,1531,French Defense,C00,Blitz,52,white
1164,1332,French Defense,C00,Blitz,23,black
1939,1720,Queen's Gambit,D06,Blitz,33,white
1743,1622,King's Indian Defense,E60,Bullet,39,white
1529,1515,Italian Game,C50,Rapid,63,black
769,1134,Italian Game,C50,Blitz,61,black
1205,1353,Scandinavian Defense,B01,Blitz,67,white
1706,1603,Pirc Defense,B07,Bullet,52,black
1864,1682,Queen's Gambit,D06,Blitz,30,white
1833,1667,Pirc Defense,B07,Rapid,56,draw
1022,1261,French Defense,C00,Rapid,52,black
1590,1545,French Defense,C00,Bullet,41,black
1805,1653,Italian Game,C50,Classical,37,white
1002,1251,Caro-Kann Defense,B10,Rapid,59,black
1498,1499,Caro-Kann Defense,B10,Bullet,65,draw
1582,1541,English Opening,A10,Bullet,68,black
1410,1455,Italian Game,C50,Bullet,69,black
944,1222,Ruy Lopez,C60,Rapid,63,black
1402,1451,Caro-Kann Defense,B10,Bullet,82,draw
1402,1451,Sicilian Defense,B20,Blitz,32,black
1456,1478,Italian Game,C50,Rapid,74,draw
1331,1416,English Opening,A10,Rapid,50,black
1367,1433,Pirc Defense,B07,Blitz,34,black
1488,1494,King's Indian Defense,E60,Rapid,76,draw
1633,1567,Italian Game,C50,Bullet,57,white
1409,1455,Pirc Defense,B07,Rapid,35,white
1377,1438,King's Indian Defense,E60,Bullet,56,white
1528,1514,Scandinavian Defense,B01,Bullet,63,black
924,1212,Ruy Lopez,C60,Classical,24,black
1643,1571,King's Indian Defense,E60,Bullet,49,white
1500,1500,Sicilian Defense,B20,Bullet,29,black
1512,1506,English Opening,A10,Blitz,68,black
1788,1644,Ruy Lopez,C60,Blitz,66,white
914,1207,Slav Defense,D10,Bullet,22,black
908,1204,Sicilian Defense,B20,Blitz,55,black
1582,1541,English Opening,A10,Rapid,53,black
1498,1499,Italian Game,C50,Rapid,44,white
1551,1525,Scandinavian Defense,B01,Bullet,37,white
1361,1430,Caro-Kann Defense,B10,Blitz,56,black
1699,1599,Pirc Defense,B07,Rapid,64,white
1780,1640,English Opening,A10,Bullet,20,white
1645,1572,French Defense,C00,Bullet,53,white
1422,1461,Italian Game,C50,Bullet,37,black
868,1184,English Opening,A10,Blitz,59,black
1731,1616,Caro-Kann Defense,B10,Bullet,26,white
1867,1684,Sicilian Defense,B20,Rapid,61,white
1693,1596,King's Indian Defense,E60,Classical,50,white
1236,1368,Ruy Lopez,C60,Bullet,30,white
1702,1601,Ruy Lopez,C60,Blitz,62,draw
1758,1629,Sicilian Defense,B20,Bullet,46,black
1968,1734,French Defense,C00,Bullet,59,white
1237,1368,Ruy Lopez,C60,Rapid,54,draw
1432,1466,Sicilian Defense,B20,Blitz,65,white
1724,1612,Caro-Kann Defense,B10,Classical,53,black
1517,1508,Ruy Lopez,C60,Blitz,45,black
1165,1333,Italian Game,C50,Bullet,65,black
1624,1562,Caro-Kann Defense,B10,Blitz,55,black
1674,1587,Sicilian Defense,B20,Bullet,64,white
1526,1513,Pirc Defense,B07,Rapid,51,white
1566,1533,Caro-Kann Defense,B10,Blitz,39,black
1422,1461,Pirc Defense,B07,Blitz,41,black
1943,1721,Slav Defense,D10,Blitz,34,white
1230,1365,Pirc Defense,B07,Blitz,52,black
1324,1412,King's Indian Defense,E60,Rapid,65,black
1503,1501,Caro-Kann Defense,B10,Bullet,39,black
1764,1632,Scandinavian Defense,B01,Bullet,35,black
1051,1276,Sicilian Defense,B20,Bullet,28,black
1107,1304,Slav Defense,D10,Blitz,45,black
889,1195,Queen's Gambit,D06,Blitz,55,black
1510,1505,Sicilian Defense,B20,Bullet,53,black
1165,1333,Ruy Lopez,C60,Blitz,33,black
1385,1443,Ruy Lopez,C60,Blitz,65,draw
1698,1599,Sicilian Defense,B20,Bullet,55,white
1308,1404,Scandinavian Defense,B01,Classical,58,black
1569,1534,Italian Game,C50,Blitz,31,draw
1410,1455,Slav Defense,D10,Blitz,40,black
1702,1601,Caro-Kann Defense,B10,Blitz,24,black
1643,1572,Scandinavian Defense,B01,Blitz,44,white
1292,1396,French Defense,C00,Rapid,61,black
1449,1474,Italian Game,C50,Blitz,25,black
1813,1656,Ruy Lopez,C60,Blitz,24,white
1618,1559,English Opening,A10,Classical,66,white
1081,1291,Scandinavian Defense,B01,Rapid,22,black
1697,1599,Queen's Gambit,D06,Rapid,25,white
1175,1338,French Defense,C00,Bullet,45,black
1924,1712,Pirc Defense,B07,Bullet,38,white
1807,1653,Slav Defense,D10,Blitz,25,black
1587,1544,French Defense,C00,Blitz,50,white
1547,1523,Ruy Lopez,C60,Blitz,33,white
1437,1468,Queen's Gambit,D06,Rapid,30,black
1704,1602,King's Indian Defense,E60,Bullet,63,white
1389,1445,King's Indian Defense,E60,Bullet,37,white
1571,1536,Ruy Lopez,C60,Blitz,50,black
1762,1631,Sicilian Defense,B20,Bullet,52,black
1331,1415,Caro-Kann Defense,B10,Blitz,64,white
1315,1407,London System,D02,Rapid,29,white
1142,1321,Italian Game,C50,Blitz,54,black
1181,1341,French Defense,C00,Rapid,45,black
951,1225,Italian Game,C50,Blitz,64,black
1719,1610,Ruy Lopez,C60,Rapid,30,white
2043,1772,English Opening,A10,Bullet,28,white
1928,1714,Queen's Gambit,D06,Rapid,23,white
1012,1256,Queen's Gambit,D06,Rapid,54,white
1717,1608,Pirc Defense,B07,Bullet,69,white
1927,1714,Ruy Lopez,C60,Blitz,42,white
1363,1432,Ruy Lopez,C60,Rapid,44,black
1530,1515,Pirc Defense,B07,Bullet,56,draw
898,1199,King's Indian Defense,E60,Rapid,48,black
1580,1540,Sicilian Defense,B20,Classical,58,black
1181,1341,Caro-Kann Defense,B10,Rapid,53,black
1560,1530,King's Indian Defense,E60,Blitz,66,black
1032,1266,Queen's Gambit,D06,Blitz,47,black
1663,1582,King's Indian Defense,E60,Classical,49,white
1807,1653,English Opening,A10,Blitz,54,white
1265,1382,Queen's Gambit,D06,Bullet,41,white
1159,1330,London System,D02,Bullet,59,black
853,1176,Caro-Kann Defense,B10,Rapid,68,black
1420,1460,Pirc Defense,B07,Blitz,65,black
1326,1413,Italian Game,C50,Bullet,66,black
1035,1268,Queen's Gambit,D06,Blitz,27,black
1636,1568,Scandinavian Defense,B01,Rapid,57,black
1365,1432,Slav Defense,D10,Blitz,41,black
1177,1338,Ruy Lopez,C60,Rapid,32,white
1334,1417,Pirc Defense,B07,Rapid,41,white
1821,1660,Ruy Lopez,C60,Classical,67,black
1681,1591,French Defense,C00,Rapid,49,black
1461,1481,Queen's Gambit,D06,Bullet,26,white
1686,1593,Caro-Kann Defense,B10,Blitz,69,black
1152,1326,Slav Defense,D10,Bullet,32,draw
1510,1505,Scandinavian Defense,B01,Classical,50,white
1544,1522,London System,D02,Bullet,33,white
1359,1429,Queen's Gambit,D06,Blitz,68,black
1631,1566,Pirc Defense,B07,Rapid,48,draw
1266,1383,Caro-Kann Defense,B10,Bullet,61,black
1653,1577,English Opening,A10,Rapid,49,white
1666,1583,Scandinavian Defense,B01,Bullet,59,white
625,1063,English Opening,A10,Blitz,32,black
1857,1678,English Opening,A10,Blitz,61,white
600,1057,Caro-Kann Defense,B10,Blitz,33,black
1315,1407,English Opening,A10,Blitz,46,black
1808,1654,Slav Defense,D10,Classical,64,white
1405,1453,French Defense,C00,Blitz,43,black
1060,1280,King's Indian Defense,E60,Blitz,25,black
1172,1336,Ruy Lopez,C60,Rapid,47,black
1808,1654,French Defense,C00,Rapid,56,black
924,1212,London System,D02,Bullet,66,black
1839,1670,English Opening,A10,Classical,26,black
1483,1491,Ruy Lopez,C60,Bullet,58,draw
1142,1321,King's Indian Defense,E60,Blitz,45,white
1325,1412,London System,D02,Blitz,48,black
1195,1348,Italian Game,C50,Rapid,39,black
1760,1630,Sicilian Defense,B20,Bullet,43,black
1720,1610,French Defense,C00,Bullet,55,white
984,1242,English Opening,A10,Rapid,46,black
1379,1440,Queen's Gambit,D06,Bullet,37,black
1241,1370,London System,D02,Blitz,62,black
1888,1694,Slav Defense,D10,Rapid,55,white
1095,1298,King's Indian Defense,E60,Blitz,34,black
1981,1740,French Defense,C00,Bullet,48,white
1490,1495,Sicilian Defense,B20,Blitz,58,white
1151,1325,London System,D02,Classical,66,white
1297,1399,Slav Defense,D10,Blitz,28,black
1260,1380,Caro-Kann Defense,B10,Bullet,36,black
1118,1309,King's Indian Defense,E60,Bullet,45,black
1528,1514,London System,D02,Blitz,44,white
1132,1316,Scandinavian Defense,B01,Classical,35,black
846,1173,Italian Game,C50,Blitz,33,black
1386,1443,Scandinavian Defense,B01,Bullet,61,black
959,1229,Pirc Defense,B07,Blitz,36,black
1274,1387,London System,D02,Bullet,47,black
1227,1363,Caro-Kann Defense,B10,Bullet,48,black
1239,1370,King's Indian Defense,E60,Classical,37,black
2100,1800,Queen's Gambit,D06,Rapid,45,white
1517,1509,English Opening,A10,Bullet,33,white
1574,1537,Ruy Lopez,C60,Blitz,65,white
967,1233,French Defense,C00,Bullet,66,white
1304,1402,Queen's Gambit,D06,Bullet,40,black
1565,1533,French Defense,C00,Blitz,45,white
1193,1347,French Defense,C00,Blitz,51,white
1772,1636,Sicilian Defense,B20,Rapid,32,black
1139,1319,Scandinavian Defense,B01,Rapid,47,black
1414,1457,Caro-Kann Defense,B10,Bullet,34,white
1324,1412,Pirc Defense,B07,Classical,44,black
1549,1524,Ruy Lopez,C60,Blitz,33,draw
1308,1404,Scandinavian Defense,B01,Bullet,27,white
1419,1460,Ruy Lopez,C60,Rapid,66,white
1429,1464,King's Indian Defense,E60,Bullet,27,white
1280,1390,Caro-Kann Defense,B10,Blitz,59,black
1646,1573,Caro-Kann Defense,B10,Rapid,27,white
1572,1536,English Opening,A10,Bullet,66,black
1473,1486,London System,D02,Rapid,29,black
1371,1436,Queen's Gambit,D06,Bullet,25,white
1739,1620,Slav Defense,D10,Rapid,69,white
1429,1464,Ruy Lopez,C60,Bullet,24,white
1408,1454,Queen's Gambit,D06,Bullet,69,black
1531,1515,Queen's Gambit,D06,Blitz,20,black
2009,1755,Pirc Defense,B07,Rapid,58,black
1098,1299,Italian Game,C50,Bullet,20,black
1731,1616,French Defense,C00,Rapid,49,black
932,1216,Caro-Kann Defense,B10,Bullet,30,black
1565,1532,London System,D02,Blitz,37,white
1973,1737,Caro-Kann Defense,B10,Blitz,22,white
1647,1574,Pirc Defense,B07,Bullet,24,white
1551,1525,Scandinavian Defense,B01,Classical,40,draw
1332,1416,Scandinavian Defense,B01,Blitz,42,black
1509,1504,London System,D02,Blitz,40,draw
1424,1462,Italian Game,C50,Blitz,54,black
1264,1382,Caro-Kann Defense,B10,Blitz,40,black
1413,1456,English Opening,A10,Blitz,66,black
1560,1530,Ruy Lopez,C60,Rapid,51,black
1270,1385,Italian Game,C50,Blitz,47,black
1258,1379,Italian Game,C50,Blitz,64,black
1092,1296,London System,D02,Blitz,53,black
1617,1558,English Opening,A10,Blitz,41,black
1664,1582,Queen's Gambit,D06,Blitz,40,white
1569,1534,Scandinavian Defense,B01,Blitz,56,draw
1790,1645,Scandinavian Defense,B01,Blitz,36,white
1526,1513,London System,D02,Rapid,23,white
1618,1559,Slav Defense,D10,Classical,64,white
1591,1545,Slav Defense,D10,Classical,36,black
1473,1487,Ruy Lopez,C60,Rapid,51,white
1341,1421,London System,D02,Blitz,67,black
2164,1832,French Defense,C00,Rapid,51,draw
1364,1432,French Defense,C00,Bullet,28,black
1300,1400,English Opening,A10,Blitz,46,draw
1630,1565,English Opening,A10,Bullet,29,white
1576,1538,Caro-Kann Defense,B10,Bullet,48,white
1079,1290,Pirc Defense,B07,Classical,36,black
1837,1669,Ruy Lopez,C60,Rapid,28,white
1472,1486,Italian Game,C50,Blitz,62,white
1167,1334,Sicilian Defense,B20,Bullet,23,black
1857,1679,London System,D02,Blitz,56,white
1688,1594,French Defense,C00,Blitz,35,white
1121,1311,Caro-Kann Defense,B10,Rapid,64,black
2033,1766,English Opening,A10,Classical,68,white
1698,1599,Caro-Kann Defense,B10,Blitz,50,black
1497,1499,King's Indian Defense,E60,Bullet,58,white
1977,1738,Sicilian Defense,B20,Bullet,30,white
1548,1524,Italian Game,C50,Bullet,68,black
1492,1496,Pirc Defense,B07,Blitz,52,black
1302,1401,Caro-Kann Defense,B10,Bullet,65,black
1675,1588,Ruy Lopez,C60,Bullet,61,white
1643,1572,French Defense,C00,Bullet,34,white
1504,1502,French Defense,C00,Bullet,45,black
1263,1381,Queen's Gambit,D06,Rapid,32,draw
1539,1520,Queen's Gambit,D06,Bullet,52,white
1479,1489,Scandinavian Defense,B01,Rapid,65,draw
1100,1300,Italian Game,C50,Bullet,53,black
1058,1279,Queen's Gambit,D06,Bullet,56,white
1670,1585,Caro-Kann Defense,B10,Bullet,53,white
719,1109,King's Indian Defense,E60,Rapid,34,black
1562,1531,Slav Defense,D10,Bullet,53,black
1357,1429,Pirc Defense,B07,Blitz,38,white
1892,1696,Queen's Gambit,D06,Bullet,69,white
1352,1426,King's Indian Defense,E60,Classical,49,white
1698,1599,Sicilian Defense,B20,Bullet,54,white
1381,1441,English Opening,A10,Blitz,40,white
1534,1517,Italian Game,C50,Rapid,45,draw
1721,1610,Sicilian Defense,B20,Bullet,55,white
1361,1430,Scandinavian Defense,B01,Bullet,54,white
1799,1650,Ruy Lopez,C60,Rapid,65,white
1202,1351,Caro-Kann Defense,B10,Bullet,38,black
1588,1544,Italian Game,C50,Bullet,63,black
1777,1639,Scandinavian Defense,B01,Blitz,36,white
1698,1599,London System,D02,Bullet,41,black
2075,1788,King's Indian Defense,E60,Classical,24,white
1271,1386,Slav Defense,D10,Blitz,35,black
1086,1293,Caro-Kann Defense,B10,Blitz,38,black
1202,1351,Ruy Lopez,C60,Bullet,44,black
1698,1599,Italian Game,C50,Blitz,26,black
1649,1574,Ruy Lopez,C60,Blitz,41,white
1531,1516,Ruy Lopez,C60,Bullet,21,white
1163,1331,Queen's Gambit,D06,Rapid,59,black
1730,1615,Ruy Lopez,C60,Blitz,59,white
1133,1317,English Opening,A10,Rapid,39,white
1848,1674,Italian Game,C50,Bullet,60,black
2357,1928,English Opening,A10,Bullet,63,white
1610,1555,French Defense,C00,Rapid,33,white
1675,1588,Scandinavian Defense,B01,Rapid,45,white
1352,1426,King's Indian Defense,E60,Blitz,66,black
957,1229,Slav Defense,D10,Bullet,51,white
1319,1409,Caro-Kann Defense,B10,Rapid,51,black
1172,1336,Queen's Gambit,D06,Bullet,26,black
1066,1283,English Opening,A10,Blitz,50,white
2017,1759,English Opening,A10,Blitz,48,white
1582,1541,Caro-Kann Defense,B10,Bullet,29,black
1614,1557,King's Indian Defense,E60,Bullet,52,white
1407,1453,Caro-Kann Defense,B10,Bullet,27,black
1448,1474,Queen's Gambit,D06,Classical,36,black
1789,1644,Queen's Gambit,D06,Blitz,37,black
1490,1495,Slav Defense,D10,Blitz,55,black
1659,1579,Scandinavian Defense,B01,Classical,83,draw
1441,1470,Italian Game,C50,Blitz,47,white
1397,1448,Pirc Defense,B07,Blitz,65,draw
1078,1289,Scandinavian Defense,B01,Blitz,29,draw
907,1204,Sicilian Defense,B20,Blitz,57,black
1422,1461,Scandinavian Defense,B01,Blitz,21,white
1517,1509,English Opening,A10,Classical,20,black
1114,1307,Slav Defense,D10,Rapid,59,black
1490,1495,Caro-Kann Defense,B10,Blitz,24,black
1516,1508,King's Indian Defense,E60,Blitz,68,white
853,1176,Queen's Gambit,D06,Rapid,62,black
1225,1362,Queen's Gambit,D06,Bullet,23,black
1622,1561,English Opening,A10,Rapid,43,black
1616,1558,London System,D02,Bullet,59,white
1154,1327,Slav Defense,D10,Rapid,41,black
1548,1524,London System,D02,Rapid,69,white
1807,1654,English Opening,A10,Blitz,50,white
1733,1616,King's Indian Defense,E60,Bullet,46,black
1471,1485,French Defense,C00,Rapid,57,black
1360,1430,London System,D02,Blitz,62,black
1311,1405,Queen's Gambit,D06,Blitz,51,white
1640,1570,Queen's Gambit,D06,Blitz,37,white
1559,1530,Slav Defense,D10,Blitz,45,white
1689,1595,English Opening,A10,Blitz,27,black
1540,1520,French Defense,C00,Bullet,52,white
1746,1623,Slav Defense,D10,Blitz,58,white
1528,1514,Pirc Defense,B07,Rapid,54,black
1735,1617,Queen's Gambit,D06,Bullet,60,black
1761,1630,King's Indian Defense,E60,Blitz,63,black
1259,1380,Caro-Kann Defense,B10,Blitz,52,black
958,1229,Scandinavian Defense,B01,Rapid,37,black
1963,1731,Pirc Defense,B07,Blitz,61,white
1577,1539,King's Indian Defense,E60,Rapid,69,draw
986,1243,London System,D02,Bullet,63,white
1286,1393,English Opening,A10,Blitz,69,white
1732,1616,Slav Defense,D10,Classical,29,black
1416,1458,French Defense,C00,Rapid,57,draw
1346,1423,French Defense,C00,Blitz,62,draw
1920,1710,Caro-Kann Defense,B10,Blitz,61,white
1186,1343,Pirc Defense,B07,Blitz,49,black
1261,1381,English Opening,A10,Bullet,84,draw
1563,1531,Italian Game,C50,Rapid,48,black
1617,1558,Sicilian Defense,B20,Rapid,43,black
1649,1575,King's Indian Defense,E60,Blitz,56,white
1773,1636,London System,D02,Bullet,42,black
1560,1530,Caro-Kann Defense,B10,Blitz,80,draw
1647,1574,King's Indian Defense,E60,Bullet,56,black
1422,1461,London System,D02,Rapid,27,white
1519,1510,King's Indian Defense,E60,Blitz,47,black
1532,1516,Slav Defense,D10,Bullet,53,draw
1565,1533,English Opening,A10,Blitz,66,draw
1732,1616,Scandinavian Defense,B01,Classical,69,black
1667,1584,London System,D02,Bullet,28,white
1513,1506,English Opening,A10,Blitz,68,white
1257,1378,Sicilian Defense,B20,Blitz,72,draw
1520,1510,Caro-Kann Defense,B10,Bullet,36,black
1492,1496,Italian Game,C50,Blitz,64,black
1558,1529,King's Indian Defense,E60,Blitz,61,draw
2162,1831,Italian Game,C50,Bullet,67,white
1343,1422,King's Indian Defense,E60,Bullet,33,black
1627,1564,French Defense,C00,Rapid,33,white
1821,1661,Sicilian Defense,B20,Blitz,62,white
1529,1514,Italian Game,C50,Blitz,58,black
2201,1850,King's Indian Defense,E60,Blitz,63,black
1387,1444,Sicilian Defense,B20,Rapid,64,white
1597,1548,Slav Defense,D10,Rapid,22,black
1260,1380,London System,D02,Rapid,33,black
1395,1448,Scandinavian Defense,B01,Blitz,38,black
1575,1538,Ruy Lopez,C60,Blitz,31,white
1754,1627,London System,D02,Blitz,55,white
1596,1548,English Opening,A10,Blitz,33,white
1878,1689,French Defense,C00,Blitz,38,black
1472,1486,Sicilian Defense,B20,Bullet,32,black
1400,1450,King's Indian Defense,E60,Blitz,45,black
2311,1905,London System,D02,Blitz,25,white
1618,1559,Sicilian Defense,B20,Bullet,26,black
1284,1392,Sicilian Defense,B20,Bullet,58,black
1292,1396,French Defense,C00,Rapid,28,white
1217,1358,King's Indian Defense,E60,Blitz,61,black
1781,1641,Caro-Kann Defense,B10,Rapid,36,white
1391,1446,Caro-Kann Defense,B10,Blitz,56,black
1538,1519,Queen's Gambit,D06,Rapid,78,draw
1481,1491,Sicilian Defense,B20,Rapid,29,white
1719,1609,Sicilian Defense,B20,Bullet,24,black
1246,1373,Italian Game,C50,Classical,44,white
1177,1338,Scandinavian Defense,B01,Bullet,49,black
1567,1533,London System,D02,Blitz,38,white
1680,1590,Caro-Kann Defense,B10,Rapid,42,white
1600,1550,Sicilian Defense,B20,Blitz,49,black
1257,1378,French Defense,C00,Blitz,39,black
1703,1601,Pirc Defense,B07,Blitz,40,draw
1277,1389,Ruy Lopez,C60,Bullet,51,black
1344,1422,Caro-Kann Defense,B10,Bullet,21,black
1217,1359,King's Indian Defense,E60,Bullet,23,black
1890,1695,Queen's Gambit,D06,Bullet,57,black
1690,1595,Caro-Kann Defense,B10,Blitz,58,white
1681,1590,Caro-Kann Defense,B10,Blitz,32,black
1874,1687,Caro-Kann Defense,B10,Blitz,55,white
2344,1922,Scandinavian Defense,B01,Blitz,26,white
987,1243,King's Indian Defense,E60,Bullet,40,black
1278,1389,Sicilian Defense,B20,Bullet,63,black
1315,1407,Sicilian Defense,B20,Rapid,53,white
1245,1373,French Defense,C00,Classical,64,draw
1177,1339,Slav Defense,D10,Blitz,58,black
1410,1455,Sicilian Defense,B20,Bullet,44,black
1135,1317,Sicilian Defense,B20,Rapid,62,black
1601,1551,Scandinavian Defense,B01,Rapid,39,white
1516,1508,Caro-Kann Defense,B10,Blitz,64,draw
